timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
21,1,0,-1,-5,-5,-11,-4,1
21,-3,-2,-3,5,3,-1,1,0
21,-2,-1,1,5,0,1,1,1
21,-1,-2,-2,-2,0,-3,-6,-4
21,-1,-10,-5,-2,-6,-5,-2,-1
21,-4,3,-4,-12,-4,0,-1,-2
21,-1,0,-4,2,-1,-4,-4,-3
21,1,2,3,7,3,-4,-1,1
21,1,6,0,0,-1,4,1,1
21,-4,-8,-9,-7,-6,-5,-3,-3
21,0,-5,-4,-7,-4,-4,0,2
21,-1,-3,1,-2,0,-1,1,-1
21,-1,-1,3,10,0,5,-4,-8
21,1,1,1,2,3,-4,3,3
21,2,3,2,0,0,3,-1,-1
21,0,0,-4,-4,3,-3,-2,-1
21,-7,-5,0,1,-5,-8,-4,-1
21,0,-5,-1,6,5,-2,-1,0
21,-2,-3,-1,1,-6,2,0,-1
21,-1,0,-4,-8,10,3,4,7
21,4,3,-2,-7,-6,0,1,6
21,-7,-3,-1,-4,-4,-3,-6,-14
21,-2,-2,-3,5,8,-1,-3,-4
21,1,2,3,6,0,2,-1,-3
21,3,4,1,-2,-1,-2,4,8
21,0,-1,-1,-2,-3,-4,3,1
21,-4,-3,-1,-8,-8,-4,-1,-1
21,0,-2,-4,-5,-7,-1,-4,0
21,-1,-1,-1,-6,2,-1,3,4
21,-8,-4,-4,1,-6,-1,-11,-21
21,-2,-3,-5,-1,-2,-2,-7,-7
21,-2,-4,1,-1,1,3,5,5
21,3,3,3,-1,4,3,6,8
21,14,11,8,12,5,-3,13,52
21,-16,-5,-10,-11,-7,-9,-17,-55
21,-9,-11,-9,-1,-7,-3,-13,-32
21,-1,0,3,9,11,3,-3,-3
21,2,0,-1,-8,-7,-6,-4,-10
21,11,7,6,3,10,6,13,34
21,5,4,1,1,-6,0,9,21
21,-10,-7,-9,-15,-16,-11,-14,-16
21,-8,-5,-1,5,-1,4,-12,-23
21,4,2,5,10,20,3,1,6
21,2,0,3,4,6,2,5,1
21,11,4,1,2,4,5,16,33
21,-4,-7,-10,-16,-13,-10,-13,3
21,-7,-2,-7,-13,-21,-6,-5,-31
21,-5,0,-1,-3,0,-2,-5,-22
21,-9,-5,-5,2,-2,-6,-13,-17
21,12,2,3,4,5,8,15,30
21,13,9,10,11,8,10,18,34
21,-5,-1,-5,-2,-1,-10,-25,-51
21,-12,-17,-10,-7,-8,-7,-1,-8
21,-1,-2,-1,-6,1,3,2,1
21,-2,-4,-2,5,0,-2,-3,1
21,6,1,1,-2,-9,-1,9,23
21,5,8,0,-4,-1,1,4,8
21,-4,0,-4,0,4,-5,-8,-15
21,-1,1,3,0,-7,4,5,13
21,6,5,2,3,20,4,5,18
21,-1,-3,-3,-8,-14,-4,-7,-10
21,-6,-6,-5,-3,-3,0,0,-14
21,-4,1,1,-2,6,-2,-2,-10
21,-2,-1,2,6,5,-1,3,7
21,2,2,5,11,-1,1,1,1
21,0,2,1,-1,-4,-1,1,3
21,-3,-5,-8,-11,-11,-3,-7,-13
21,0,-3,-3,-7,-9,-3,1,9
21,1,3,-4,-9,-1,-3,-3,-12
21,-13,-16,-2,-1,-1,-1,-6,-4
21,4,0,2,12,8,3,4,13
21,-5,-3,-1,-2,-2,-1,0,0
21,3,5,-6,-9,-11,-5,-4,-6
21,-1,-1,-4,-11,-13,-3,0,-13
21,1,-3,-2,-1,14,1,-2,2
21,0,0,2,17,7,2,4,11
21,0,2,5,5,7,2,-3,-9
21,4,4,2,-2,1,-1,0,3
21,-3,-5,-7,-9,-14,-1,-1,6
21,-2,2,0,-7,-5,-2,-5,-4
21,-6,-8,-3,-4,-4,-1,-4,-2
21,3,4,5,11,9,2,6,9
21,6,11,2,0,-1,-2,2,-2
21,-10,-18,-8,-11,-10,-6,-5,-2
21,-4,-4,-4,-1,-5,0,-3,-2
21,-5,0,-2,-1,-7,-1,1,2
21,-6,-4,2,4,18,0,-8,-26
21,2,3,-2,2,-3,0,3,0
21,-1,-1,1,-1,2,-2,-1,5
21,3,0,-5,-5,-8,-2,-2,-2
21,-2,-2,-4,-5,-11,-4,1,8
21,-4,-2,-3,-6,-3,-1,-4,-18
21,0,-1,1,6,11,4,4,2
21,0,2,-2,2,5,-2,0,-4
21,-3,-5,-4,-4,-8,-3,-3,5
21,2,0,1,3,-1,1,1,2
21,0,3,3,7,5,-1,-1,-3
21,0,-2,0,-1,1,1,-2,-4
21,-5,-5,-4,-6,-7,-4,-3,-5
21,1,0,-4,-12,-11,-3,-4,4
21,-2,-2,-2,-2,-10,2,1,0
21,2,-2,-1,6,20,1,4,11
21,-2,-2,2,6,-4,-2,-3,-8
21,-1,2,1,6,5,0,-2,-4
21,-2,-6,-2,-1,3,-1,0,1
21,2,5,1,-5,-5,2,3,1
21,-6,0,-1,-3,-3,-4,-9,-15
21,-4,-9,-6,-9,-10,-4,-4,-21
21,-9,-12,-4,-2,-2,-3,-4,-10
21,-5,-6,-5,0,-3,-2,-3,-10
21,4,5,3,-2,1,2,6,12
21,-1,1,0,-3,-9,-2,-3,3
21,2,7,3,4,-6,1,0,5
21,1,1,2,12,26,3,2,-2
21,0,-2,0,0,-3,-1,-1,5
21,0,2,-1,-4,-1,-1,1,0
21,1,0,-3,-5,-5,-1,1,2
21,-3,-2,0,-4,-10,-3,-3,-4
21,1,-4,-2,1,2,1,0,3
21,-2,-1,-2,0,4,2,2,4
21,1,0,0,-2,3,1,-3,-1
21,-1,-2,-1,2,-1,0,0,-3
21,10,9,2,3,-2,-3,-1,10
21,5,11,0,-2,-3,-3,-4,-7
21,-38,-47,-8,-9,-1,-2,-2,-14
21,4,6,1,-1,-3,1,-1,-5
21,8,12,-2,0,1,1,2,8
21,-9,-17,-4,1,1,3,-3,-2
21,29,29,4,-1,0,-6,0,12
21,-40,-47,-11,-2,-10,-6,-5,-16
21,-4,-10,0,1,-1,1,3,4
21,5,10,4,4,0,1,2,5
21,4,4,-1,-1,4,3,-1,-4
21,12,12,0,-2,-2,2,1,6
21,2,8,-1,-1,3,4,-2,-4
21,-10,-6,-2,-2,-2,-13,-2,-1
21,11,5,-4,-4,-2,-2,0,3
21,2,14,0,-3,-6,-5,-2,2
21,-8,3,3,4,2,1,-2,-3
21,-1,3,-1,-3,-2,0,0,0
21,-5,-16,-8,-7,-4,-8,25,-1
21,5,4,0,0,-2,-1,-21,-4
21,4,1,-1,-1,-1,1,-1,-3
21,0,-1,-2,-1,-1,4,3,2
21,0,10,0,0,1,-1,-2,-2
21,4,-4,-3,-9,-16,-20,1,0
21,7,15,3,-4,0,5,0,2
21,-19,-34,-5,6,7,-2,-3,-3
21,45,50,8,8,4,4,9,27
21,-46,-49,-13,-5,0,4,-5,-50
21,-15,-31,-10,0,4,3,-11,-5
21,17,11,6,6,5,6,10,11
21,-30,-19,-8,-12,-13,-16,-24,-18
21,32,45,4,-6,-12,-11,3,18
21,8,4,1,-5,-7,-8,4,0
21,-16,-15,-7,-1,6,19,0,-2
21,-3,10,7,8,5,-1,-4,-5
21,25,22,8,7,13,16,44,22
21,-26,-38,-13,-14,-19,-28,-36,-20
21,13,13,1,-2,-6,-7,-19,0
21,-10,-10,-1,3,0,-2,-11,-4
21,-15,-5,-3,-2,2,6,-1,0
21,-6,-7,0,4,6,9,18,6
21,6,11,-2,-2,-1,-1,1,1
21,1,-3,1,3,0,-5,4,4
21,10,1,2,4,3,3,-10,16
21,-11,1,0,1,5,11,3,-63
21,3,4,-4,-7,-12,-17,-6,5
21,-8,-18,-5,-1,3,7,2,-2
21,-6,-17,-5,1,5,7,-2,6
21,15,14,2,-1,-4,-5,8,20
21,-2,3,2,0,-2,-2,1,-4
21,-2,-7,-1,0,-2,-1,4,-1
21,3,2,-2,-3,-5,-3,-10,-1
21,-1,-1,-4,-4,-2,-6,-1,12
21,4,7,1,0,2,5,11,-3
21,0,5,1,1,-1,8,18,7
21,2,2,0,-3,-8,-10,-13,-7
21,-11,-6,-2,-2,-7,0,3,-2
21,3,-4,-1,-4,2,-6,-5,8
21,5,5,4,8,15,12,5,-3
21,-13,-20,-6,7,-2,-4,6,-2
21,7,11,7,5,4,8,18,8
22,7,11,0,-1,-6,-2,-10,5
22,-17,-20,-8,-11,-12,-10,-10,-10
22,11,17,-2,-6,0,2,-11,-1
22,-37,-57,-18,-7,3,8,2,0
22,2,6,-1,-8,-4,-14,3,-3
22,-3,-9,1,3,3,4,-7,-4
22,-5,6,4,3,-4,-6,-2,-1
22,13,14,2,0,-1,-4,-5,8
22,0,-6,-2,-2,0,4,-1,-3
22,-3,2,-4,-5,-1,9,1,-10
22,-3,0,-1,-1,-3,-7,-6,-1
22,10,11,5,6,6,-3,-3,7
22,-3,-5,1,6,5,2,4,-2
22,2,6,1,0,-1,-4,-14,-1
22,-6,-8,-3,-10,-8,-4,0,-5
22,5,12,-4,-7,-3,-3,-9,3
22,-7,-8,-1,-2,-3,-4,3,-3
22,0,-6,-9,0,2,8,1,-2
22,-1,4,6,2,7,9,8,2
22,11,-5,-2,3,-6,-19,-11,2
22,-21,-29,0,5,-2,1,-2,-1
22,3,4,-2,-5,-3,0,-3,2
22,6,8,-2,-7,1,4,7,1
22,-4,-3,0,-1,-4,-5,6,-2
22,3,10,2,8,1,4,-2,-4
22,-5,-9,-3,-2,2,1,-1,2
22,1,-7,-8,-6,-4,-9,-8,-4
22,-2,6,2,-4,0,8,0,0
22,2,2,-2,-5,-1,0,1,0
22,-1,1,3,4,-1,-6,-4,0
22,6,4,5,5,0,-9,-5,-1
22,-4,-4,-4,-5,-7,-7,-1,-3
22,-3,-4,-3,-3,-3,2,-2,-2
22,1,3,-4,-8,-2,4,0,0
22,6,8,4,5,1,1,3,1
22,0,0,-4,0,4,-1,-5,-5
22,-9,-8,-2,3,1,-1,-3,-1
22,-17,-11,-7,-5,-6,-7,-5,-5
22,29,29,6,-4,-3,-3,4,6
22,13,26,-1,-2,-1,4,4,4
22,-36,-42,-8,0,-2,0,-4,-12
22,-2,-10,2,3,-1,-7,-3,-2
22,-20,-19,-4,2,2,-1,-2,-6
22,15,12,3,-2,-2,0,-1,1
22,17,30,-2,-11,-4,0,-1,2
22,4,5,3,2,3,4,2,2
22,-4,-5,-3,-2,3,-3,-5,0
22,2,4,4,13,2,-5,-4,-2
22,-1,-3,-2,-3,-3,-1,-1,-2
22,-1,-1,-1,0,-2,0,-1,0
22,-1,-5,-5,-6,2,10,-1,-1
22,-11,-12,-5,-17,-7,-7,-1,-1
22,6,8,2,4,-1,-3,-3,1
22,0,6,4,8,1,-3,-2,-5
22,-7,-9,-1,4,-1,-1,-1,-2
22,-7,-7,-2,-1,-1,-1,3,0
22,6,4,-7,-11,-4,2,1,-1
22,5,2,5,2,4,2,-4,2
22,14,22,10,17,8,-1,-1,4
22,-18,-24,-3,7,2,6,-4,-6
22,15,13,-1,-7,-1,-2,4,5
22,5,12,-2,-8,-9,-14,0,-1
22,-35,-50,-11,-8,-6,-1,-9,-14
22,11,13,1,-4,0,4,2,5
22,-2,-2,-1,0,0,14,1,-3
22,0,-2,-1,-2,-4,-22,-4,-1
22,11,13,1,-4,-3,14,3,5
22,0,0,-2,0,3,4,1,1
22,-7,-8,0,8,4,-6,-4,-3
22,5,-1,-3,-3,-7,-12,-5,0
22,-5,-6,-6,-11,-5,-2,0,-3
22,-1,-8,-4,-3,-2,7,1,2
22,12,15,8,6,8,6,6,3
22,-13,-10,0,14,12,9,-1,0
22,-1,-3,-1,2,4,-1,2,1
22,0,0,1,-1,5,9,5,5
22,-2,0,-3,-4,-9,-12,-3,-3
22,4,8,-4,-7,-7,-4,-8,-13
22,-23,-35,-12,-9,-10,-14,1,-4
22,-3,0,2,-2,0,11,1,0
22,-3,-3,-1,1,-1,-7,-13,-1
22,6,3,-1,-7,-4,-19,5,7
22,5,8,-2,-1,7,30,17,20
22,-3,0,2,5,2,11,1,-15
22,-6,-5,-3,1,-7,-27,-23,-28
22,-2,-3,-2,-3,-3,8,-4,-8
22,6,7,-1,4,-1,-11,-3,-4
22,7,9,0,-2,-12,-60,-24,10
22,-5,-10,0,2,6,34,24,12
22,4,3,1,-4,-3,2,-5,0
22,3,14,-5,-12,-10,12,-9,-14
22,-7,-23,-8,2,3,-8,-1,-4
22,3,3,7,7,4,6,3,1
22,-8,-10,-8,-3,-5,-16,-1,7
22,-9,7,2,1,1,14,5,2
22,5,3,-2,-8,-5,5,5,-5
22,6,2,0,-6,-1,8,-1,1
22,1,-5,-1,6,-2,0,-1,4
22,0,0,5,10,6,-8,-9,-9
22,-2,-2,-2,2,6,32,6,0
22,-5,-7,-4,-11,-3,17,15,6
22,-6,1,-2,-13,-8,-42,-4,-4
22,-6,-7,-6,-4,-27,-76,-40,-17
22,-2,-1,1,2,0,-7,2,0
22,0,3,5,9,11,29,7,4
22,-2,1,0,5,13,30,10,5
22,4,-1,1,-4,8,27,7,2
22,0,-2,-3,-2,-13,-27,-10,1
22,-3,-2,-2,-1,-6,-33,-13,-4
22,-1,-1,-2,-3,2,8,1,-1
22,2,-3,1,1,11,38,19,7
22,-3,1,1,-3,-1,-21,-10,-3
22,-6,-6,-14,-20,-19,-30,-9,-8
22,2,0,1,1,-2,14,3,0
22,3,0,4,9,10,18,10,8
22,-3,-1,-2,1,2,-1,0,1
22,0,-1,2,0,-4,-20,-7,-3
22,2,0,-1,3,13,38,14,2
22,7,2,4,6,8,-9,1,3
22,-4,3,-3,-7,-15,-42,-16,-7
22,-17,-10,-5,-3,-5,4,-2,-1
22,6,-4,-3,-3,-8,14,-5,1
22,3,-2,2,4,4,8,0,2
22,-3,-1,3,5,8,16,14,0
22,-8,-3,-7,-15,-12,14,-5,-5
22,3,-6,-3,0,0,-7,-3,-5
22,-5,-5,-3,-1,-12,-31,-12,-7
22,2,2,0,-3,-2,8,1,2
22,11,5,0,1,11,20,6,4
22,-4,2,4,9,6,2,6,2
22,8,1,5,5,5,-4,2,2
22,-9,-6,-5,-5,-4,-5,-4,-10
22,-6,-3,-3,-3,-6,-10,-2,-7
22,-1,-1,0,1,10,25,9,3
22,1,-3,-4,-6,-17,-42,-19,-7
22,-2,-1,-5,-10,-21,-27,-15,-7
22,-5,-1,5,11,19,-8,8,-1
22,-4,-7,-7,-9,-4,41,5,-3
22,-6,6,1,0,2,8,13,-2
22,-12,-16,-5,-7,-12,-16,-20,-12
22,9,11,5,5,-4,-34,-4,3
22,6,3,5,8,21,61,34,15
22,-3,-3,-1,-2,4,4,4,2
22,16,12,4,2,2,-47,-11,7
22,-14,-12,-14,-18,-32,-59,-51,-20
22,-16,-9,-5,-6,-28,-121,-36,-16
22,-1,-12,4,15,16,61,20,7
22,2,0,1,10,21,52,38,12
22,10,5,1,2,13,72,23,9
22,1,2,-5,-10,-8,8,-11,-3
22,-17,-6,-13,-20,-23,-34,-12,-10
22,6,8,2,3,5,18,6,1
22,24,4,0,0,-2,-16,-2,9
22,6,0,-1,-3,3,20,-11,-2
22,-18,-8,-1,0,-9,-41,-7,-9
22,1,-2,-1,0,8,43,5,2
22,-10,-1,0,1,-1,4,-2,0
22,16,-7,4,2,-1,-17,2,2
22,5,10,-6,-6,0,1,-5,5
22,-5,-5,-2,0,-3,2,-9,-1
22,2,-1,4,4,8,17,12,6
22,-4,-1,0,0,-1,6,-3,-1
22,-4,-1,-8,-13,-16,6,-16,-10
22,-3,-6,-3,-3,3,24,19,3
22,1,-1,-3,3,4,-1,7,3
22,-10,2,2,6,-3,-24,-22,-8
22,6,-3,-2,-4,-1,7,5,2
22,-3,0,-1,-7,-10,-1,-7,-3
22,4,-2,1,8,14,36,28,6
22,-13,-1,-3,-4,-11,-45,-15,-12
22,5,6,-1,3,7,5,-6,-4
22,-9,-8,1,2,4,17,9,5
22,1,-4,-3,-4,-3,-4,4,0
22,-14,1,-8,-13,-16,-18,-12,-17
22,-14,-10,-1,-3,-1,1,-9,-2
22,6,5,3,5,4,-4,6,2
22,-6,-3,3,9,6,8,-4,-3
22,6,0,2,7,12,35,14,9
22,4,11,-3,-6,-6,-23,1,0
22,-19,-4,-2,-3,5,21,7,-6
22,-2,3,-3,-5,-13,-32,-19,-2
22,3,-7,0,-2,-3,-16,-6,1
22,6,-2,1,4,5,14,14,5
22,-1,-1,-8,-11,-13,-33,-19,-5
22,4,0,8,9,8,21,11,3
22,0,0,4,13,8,-11,2,2
22,-13,-4,-3,-4,-13,3,-2,-4
22,11,-1,-4,-6,-3,2,-19,-3
22,-5,-7,-7,-13,-11,-30,-9,-6
22,2,0,-1,-8,-2,3,8,2
22,-4,2,2,9,13,31,12,-2
22,1,-9,-4,-1,-6,-28,-8,-5
22,-3,-3,-2,-5,-6,-2,-4,-3
22,-3,5,5,6,-1,-4,-1,0
22,12,1,3,0,5,7,5,11
22,-4,-2,-4,-2,-5,-14,-6,-4
22,-2,1,-1,-3,-3,0,-3,-3
22,-6,-15,-8,-6,-1,21,16,10
22,7,4,-1,-1,-1,-5,-6,-5
22,-2,3,1,-3,-2,-9,2,-3
23,6,2,-3,-2,5,12,2,2
23,2,2,2,5,3,24,3,1
23,0,-3,1,4,2,14,-5,-1
23,1,-1,1,3,3,3,-1,0
23,-7,-3,-3,-9,-11,-13,-4,-2
23,-1,-1,-2,-6,-2,-5,-1,-4
23,6,-1,2,5,7,3,6,3
23,-4,1,-1,4,3,10,-6,-3
23,-6,-4,-2,-3,-2,-11,-7,-5
23,0,1,1,-3,-2,0,-1,0
23,1,-2,0,3,0,-8,4,2
23,6,-2,-3,-6,-5,-8,-3,0
23,-7,-4,-4,-3,-4,3,2,1
23,-9,-3,-5,-6,-7,-6,-2,-6
23,1,2,-1,2,-1,-10,-2,0
23,1,1,5,1,2,7,7,2
23,4,1,-1,-2,12,14,-2,1
23,-2,1,-3,0,2,-18,-5,-3
23,0,-6,0,14,3,-5,0,3
23,-8,-2,-4,-4,-13,-7,-9,-8
23,4,5,2,5,2,10,12,4
23,0,-1,-1,-8,0,24,6,2
23,-1,-1,-5,-10,-3,-16,0,-2
23,1,-2,5,6,-5,-18,-9,1
23,-8,-5,-4,-9,-12,-24,-18,-13
23,2,2,-1,3,6,16,-2,2
23,-1,-3,-4,-1,4,39,12,1
23,-1,-2,-2,-7,-1,-15,4,0
23,-3,0,7,14,4,-7,-2,0
23,2,3,2,5,-3,-26,-12,0
23,-3,-3,-4,-6,4,21,5,-1
23,-2,-1,-3,-5,5,12,7,1
23,2,1,-3,-6,-8,-20,-3,-4
23,0,-3,1,3,1,22,8,2
23,-3,1,1,-4,-7,-25,-14,-5
23,-3,-4,-6,-2,-4,-8,-3,-4
23,-2,0,4,10,9,15,4,4
23,4,2,-2,-3,0,-3,-1,-1
23,-1,-2,-3,-7,-4,14,9,0
23,-5,-5,-4,-7,-7,-12,-9,-2
23,-4,-2,-4,-5,-2,15,4,-6
23,12,3,0,-1,5,-22,0,3
23,-6,0,3,6,9,19,5,1
23,4,-1,5,11,-3,-8,2,5
23,-4,-5,-9,-10,-15,-8,-14,-6
23,-9,-3,-5,-10,-7,-1,-2,-4
23,2,1,-1,-2,-2,-19,-9,-5
23,0,1,1,7,15,51,17,4
23,-1,-4,-1,-1,-4,-12,0,2
23,-3,-2,-3,-3,-2,4,-2,0
23,0,8,0,-9,-12,-24,-9,-3
23,0,1,2,5,3,1,5,2
23,0,0,-1,9,-1,3,-2,1
23,-3,-5,-4,-7,-3,5,-4,-4
23,-2,-3,-1,-4,-1,-11,-7,-4
23,2,3,5,7,1,-26,-6,-3
23,5,0,0,6,6,-8,9,6
23,1,-1,-2,0,-5,9,-9,-1
23,-4,-6,-5,-9,-3,11,-3,-4
23,-4,-2,-5,-12,-2,23,6,-1
23,2,0,5,3,12,32,14,9
23,-7,-2,-3,0,-11,-35,-22,-11
23,2,0,3,3,2,7,3,2
23,2,-2,-1,-1,2,-5,1,3
23,-7,-2,-2,2,-2,-1,-8,-6
23,0,-2,0,0,0,-5,10,2
23,-2,-4,-5,-5,-6,3,-8,-2
23,-2,-6,-4,-3,1,11,2,-3
23,-1,6,-3,-10,-5,-4,2,2
23,-3,5,1,3,-5,-11,-5,-4
23,6,6,4,10,6,-8,-1,2
23,-2,3,2,8,9,11,4,2
23,0,-4,-2,-6,-2,-9,-8,-3
23,-5,-5,-8,-8,-5,10,2,-3
23,-3,-3,-3,-12,-9,0,-1,-2
23,-1,-1,-2,-10,-5,-14,-8,-2
23,3,3,8,18,20,26,4,-1
23,-5,-2,-1,4,-10,-21,-5,-3
23,-5,-1,-1,0,-10,-33,-13,-7
23,4,-1,-7,-3,4,20,0,1
23,-1,-2,-3,-9,-10,-16,-2,-2
23,1,1,4,3,6,17,3,2
23,1,-2,1,4,2,6,3,1
23,-4,0,0,1,-9,-20,-8,-4
23,1,-3,-4,-2,0,1,-1,0
23,1,-2,-4,-2,6,14,8,3
23,-4,-3,-5,-5,-10,-24,-10,-4
23,0,-1,-1,-3,-1,6,1,-2
23,1,-2,-6,-3,-9,-8,-5,-1
23,1,-1,0,1,8,14,6,3
23,1,1,2,6,5,-1,1,1
23,0,1,2,4,1,16,3,2
23,-1,1,0,-5,-5,4,2,0
23,-1,-6,-2,-5,-2,-16,-7,-1
23,-2,-4,-5,-9,-7,-33,-8,-5
23,-2,-5,-4,2,-2,-19,-10,-6
23,1,2,4,6,7,17,10,1
23,-1,3,1,2,8,25,0,0
23,-3,-6,-4,-4,-8,6,1,-1
23,-1,1,-5,-6,-5,6,3,0
23,-4,-6,-4,-11,-17,-59,-17,-8
23,3,3,3,4,0,3,5,3
23,2,4,-1,1,6,1,-5,0
23,-2,-4,-2,-4,-6,-11,-4,-6
23,0,-1,-3,0,-6,-4,-4,0
23,0,-2,-2,-7,-5,-1,-2,-1
23,-1,-4,0,0,2,-2,0,0
23,4,7,9,14,13,15,7,4
23,-1,-2,-3,-3,0,18,0,-1
23,-2,-4,-4,-7,-14,-24,-5,-4
23,2,2,0,4,11,3,1,1
23,3,3,-2,-1,-4,-5,-4,0
23,-3,-6,-2,1,0,-1,-3,-4
23,-2,-9,-4,-4,-2,-3,3,-1
23,-1,-2,-7,-9,-8,21,5,2
23,-3,-1,5,-1,0,-6,-5,-1
23,3,0,-1,0,-2,-4,-3,0
23,0,8,2,0,2,0,1,-1
23,-2,-2,-2,-3,-3,5,0,-2
23,-2,-5,-10,-11,-6,8,0,-3
23,-2,0,2,2,-1,6,1,3
23,0,1,6,8,8,-1,1,2
23,-1,0,-2,9,9,11,6,0
23,-2,-3,-9,-16,-18,-38,-14,-8
23,-2,1,-1,-7,-9,-1,0,-4
23,1,1,4,15,10,9,2,2
23,2,6,4,10,17,-1,-1,0
23,-1,-2,0,6,1,2,3,2
23,-2,-3,-5,-11,-4,-1,0,-1
23,-1,0,-6,-10,-17,-13,-2,-3
23,-2,-1,0,-3,-7,-4,-6,-4
23,-2,-1,0,-2,-1,3,1,1
23,3,4,1,1,5,3,1,6
23,-4,-1,-5,-3,-1,-1,0,-5
23,-10,-13,-6,-11,-9,-10,-7,-10
23,-1,-1,0,1,4,5,0,0
23,0,-1,3,5,5,-6,-2,-1
23,4,2,0,-1,0,0,0,1
23,3,3,0,-4,-8,-7,-1,-1
23,-5,-7,-2,-5,-3,3,-1,-3
23,-1,-2,4,10,4,9,-2,-1
23,4,5,4,10,4,-4,-2,10
23,0,-1,-1,0,-3,-3,4,2
23,-5,-5,-5,-10,-3,5,0,-15
23,0,-3,-6,-7,-1,-4,-5,-4
23,4,3,-5,-7,-11,-13,-3,3
23,7,12,9,7,-1,-3,0,9
23,-17,-17,-5,1,3,3,-6,-14
23,-3,-9,-7,-7,-4,-2,4,0
23,-6,-13,-9,-8,-3,0,-6,-9
23,10,8,6,7,2,6,8,14
23,19,24,15,14,14,1,5,13
23,4,8,-3,-8,-11,-6,-1,-5
23,-28,-35,-15,-7,-6,-4,-8,-18
23,-7,-8,-6,-6,-7,1,-8,-4
23,4,2,1,6,6,3,0,0
23,9,8,-1,-1,0,1,7,20
23,5,14,1,-14,-6,-2,8,-8
23,-15,-8,-1,-3,-4,-8,-20,-40
23,-4,-13,0,12,3,3,2,5
23,2,3,1,7,7,6,6,12
23,4,2,4,2,1,2,-3,6
23,-2,-6,-7,-14,-8,-11,-3,6
23,3,7,3,-5,-4,-3,13,-4
23,-1,4,2,6,6,14,-11,-8
23,-7,-8,-4,3,-6,-23,-6,-6
23,4,1,-2,-3,-3,-9,2,9
23,6,5,-4,-7,-4,5,3,20
23,-3,-11,2,-1,1,-2,8,-3
23,22,32,4,-1,4,14,-4,2
23,-32,-49,-11,1,3,5,-4,-11
23,-10,-17,-10,-13,-6,-9,1,6
23,-7,-1,-3,1,-2,4,0,-15
23,16,24,13,9,3,-3,0,4
23,24,33,1,4,2,-1,5,14
23,-8,-17,-2,0,0,4,-4,-3
23,4,10,2,-5,-1,-1,-4,4
23,-27,-53,-13,-7,-7,-11,-4,-7
23,-1,14,3,0,-2,0,6,4
23,-30,-31,-8,5,2,1,-9,-16
23,12,16,3,1,-1,-3,1,4
23,25,31,1,-6,-3,2,4,7
23,-31,-36,-11,-12,-9,-2,-8,-30
23,11,3,-2,-10,-2,-4,-8,-4
23,-11,-17,-3,8,-1,-9,-10,-8
23,10,9,9,17,15,12,9,12
23,19,25,10,7,7,4,3,7
23,12,16,-3,-8,-6,5,2,8
23,0,7,-5,-10,-9,-6,-3,-11
23,-13,-1,-1,-6,-14,-20,-15,-10
23,-6,-29,-6,8,6,-3,3,3
23,-6,-3,0,3,-2,-6,0,-4
23,8,6,-2,-6,-5,1,3,6
23,-22,-24,-8,-9,1,7,-1,-11
23,1,5,0,-4,-1,0,3,-3
23,14,23,1,2,0,0,-4,-1
23,-28,-31,3,5,4,4,3,-8
23,5,-2,-2,-2,-2,3,-9,2
23,-2,2,-2,-2,-2,-8,2,5
23,18,23,4,4,-1,-4,3,6
24,0,7,1,1,1,-1,3,-6
24,-27,-39,-9,-5,-2,2,-19,-12
24,11,6,1,-6,-3,7,13,8
24,3,3,2,1,0,0,5,2
24,-6,7,6,8,-3,-15,-2,-2
24,10,2,0,2,4,12,10,6
24,7,8,1,0,3,-1,-9,0
24,-4,-2,-5,-8,-13,-12,-4,-4
24,-2,-3,-3,-4,0,2,0,2
24,10,10,0,-3,0,0,9,6
24,7,9,1,-2,0,11,-4,-1
24,-7,-3,0,0,2,6,0,-1
24,-8,-19,-9,-5,-5,-14,-9,-4
24,-3,2,0,4,2,0,5,-2
24,2,2,4,9,7,7,2,2
24,2,8,5,5,4,-4,-1,3
24,4,-2,-5,-6,-4,-2,-7,-2
24,0,2,-4,-6,-2,3,5,1
24,-7,-6,-5,-12,-13,-13,-12,-11
24,-16,-30,-8,-5,0,5,-2,-4
24,5,7,1,0,-1,0,-3,0
24,13,21,6,5,1,-6,-3,-3
24,-26,-29,-5,2,-3,-4,0,1
24,-3,-5,-3,0,5,11,3,-9
24,8,0,-1,-1,5,-1,-4,3
24,-18,-9,-5,-11,-9,-5,-3,-1
24,4,8,0,-2,-9,-14,-17,-17
24,2,6,2,6,2,11,0,-8
24,6,-4,-3,-3,5,5,15,29
24,7,4,1,-4,-7,-11,5,-3
24,-1,0,-7,-3,1,-7,-15,-19
24,-4,-8,-3,6,1,-5,-3,0
24,8,14,8,6,7,10,4,2
24,-4,-10,-4,0,4,4,1,12
24,5,10,-1,-9,-5,0,-1,-5
24,-19,-29,-14,-12,-9,-6,-8,-9
24,-9,-8,-1,-4,-7,-3,-3,-2
24,-15,-17,-9,-12,-6,-6,-7,0
24,10,17,8,8,6,4,11,13
24,4,11,9,14,4,-3,-1,4
24,-5,2,-1,1,0,7,-1,-6
24,7,9,-1,-2,-1,-9,3,0
24,-1,-3,-4,-4,-7,2,1,3
24,-6,-8,1,-5,0,-4,0,1
